graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,beta_2,gamma_1,gamma_2
1.0,2.0,0.9999999999999998,1.9999999999999987,0.9999999999999905,2.0,-0.16546270150193979,-0.11426921764978937,0.0,-0.338149203592311
2.0,2.0,1.4999999999999998,2.0000000000000004,1.0000000000000002,1.0,-0.0979566400419292,,0.0,
