graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,beta_2,beta_3,gamma_1,gamma_2,gamma_3
11.0,7.0,3.5,6.6538075415833955,0.8073828877303751,3.0,-0.18180378390370952,-0.15980165370375188,-0.08738192722520906,-0.14863039539972964,-0.2643954029399554,-0.2684770550569105
12.0,7.0,4.0,6.247176196362822,0.6305015933288216,3.0,-0.06865196966747161,0.22840163758128762,0.10886185711925454,0.3710103173136153,-0.17565444567666422,0.33211068695415297
13.0,8.0,4.0,7.813941052901073,0.9433338508268114,3.0,-0.19889222425061281,-0.17932794591337206,-0.0884071385978177,-0.16769530117873724,-0.2532297253942156,-0.2835966281259689
14.0,8.0,4.5,7.949549540773615,0.9868282871762155,3.0,-0.11807716703689973,0.2447805220658241,0.13019346601151188,-0.2626455326278569,-0.838632046435724,0.18467912556312124
15.0,5.0,2.5,4.639497601513695,0.7364713037187783,3.0,-0.1773267612730476,-0.12569611555465832,-0.07975033651048564,-0.22401946646761603,-0.3786360551591375,-0.39695790465542974
16.0,5.0,3.0,4.7053794340731425,0.747238018137963,3.0,-0.15467468073500487,-0.08846512862400253,-0.06045838241720902,-0.17954555090807145,-0.2923929808409229,-0.3147301591973535
17.0,5.0,3.5,4.999999999999998,0.999999999999996,3.0,-0.2499999941598295,-0.24999999064075212,-0.1249999992109577,-0.25000001653190224,0.9999999972484862,0.7500000066674307
18.0,5.0,3.0,4.869902733639697,0.9239168941339794,3.0,-0.159890808739092,-0.11856772160726445,-0.0732322592778573,-0.18325732836440028,-0.364160732868182,-0.35703229112579105
19.0,5.0,2.5,4.605756997749614,0.6425229087694386,3.0,-0.20674069404478837,-0.16858609389269058,-0.08893896125798022,-0.2237377368147157,-0.4354376930456637,-0.490325389943557
20.0,5.0,3.0,4.870105269271718,0.8942070345986612,3.0,-0.16093192754088725,-0.09913856927191544,-0.06140475719054068,-0.18022394017802154,-0.36005736793430626,-0.41114412072562917
21.0,5.0,3.0,4.753125922217717,0.8481481821251123,3.0,-0.15997031512516818,-0.12914467151737483,-0.2282908533938354,-0.5158173653139673,-0.960220484179571,-0.2335670911167459
22.0,5.0,3.5,4.929756502249515,0.9476862623223569,3.0,-0.14321248071858458,-0.07517896754751772,-0.04019397782429159,-0.14206190442254393,-0.27459261639838195,-0.34531297905794756
23.0,6.0,3.0,5.58769062242015,0.6939618367075895,3.0,-0.19092854150342056,-0.15933307324604554,-0.0836941521098856,-0.1786987152899844,-0.31793797031089605,-0.361613513084033
24.0,6.0,3.5,5.337695033717653,0.438924156130924,3.0,-0.1505439893422673,0.1572615853872802,-0.24240223951710044,-0.14279408806959953,-0.4032979019143064,0.09677647737201511
25.0,6.0,3.5,5.85385170723976,0.9371987794239214,3.0,-0.16836210313669658,-0.12666752963172187,-0.0764813043144918,-0.17155638559100253,-0.27624910202254177,-0.2690104065798879
26.0,6.0,4.0,5.712373379003975,0.7589453285436534,3.0,-0.20385529924835205,0.1047336914566257,-0.13673989586733898,-0.8109132206716717,-0.9120518788467968,0.8269774094778622
27.0,6.0,3.5,5.531987784626985,0.6747809283647199,3.0,-0.14436891145348554,-0.09648030807706946,-0.0744720436131712,-0.16880547993348957,-0.32641099043374155,-0.31725427204481893
28.0,6.0,4.0,5.768003708878692,0.8550024589251862,3.0,-0.1744078110395911,-0.07910417961106414,0.07947900277821053,-0.1726137891407839,-0.2689640861180109,0.44297189103313495
29.0,5.0,3.0,4.916895185474366,0.9310404977749844,3.0,-0.18232324235855832,-0.11879422114064862,-0.0469330352564409,-0.1551282692134205,-0.31359704774713754,-0.3878759922829702
30.0,5.0,3.0,4.9217038788993595,0.948659389106375,3.0,-0.18838459151944417,-0.09165184724789695,-0.0656456368033723,-0.15065291295708583,-0.3383927633724974,-0.4480228323050133
31.0,6.0,3.0,5.644849969046213,0.7966101032067054,3.0,-0.18414319842273083,-0.15705896561505533,-0.09241164790008682,-0.17677771244522575,-0.3122273976388952,-0.331063655461727
32.0,6.0,3.5,5.380719039779194,0.4680583518268958,3.0,-0.1439521011133792,-0.09213021711908295,-0.059681765249272406,-0.1417347413575686,-0.28845901372526117,-0.3317122408412554
33.0,6.0,3.5,5.617231437855465,0.6887977958704734,3.0,-0.16756227113965774,-0.11574188511150603,-0.06324667219164642,-0.15181310507864434,-0.2769113500989627,-0.2994792032277166
34.0,6.0,4.0,5.741622586179738,0.8028569019148082,3.0,-0.13546977971573565,-0.08384843416970522,-0.05322078918128179,-0.11245716368150646,-0.25157463823066417,-0.3015607062806255
35.0,6.0,4.0,5.83314645496221,0.8857203574085777,3.0,-0.12100802335783062,-0.07044558463717972,-0.061513680367600854,-0.13349537641817033,-0.2747285303858756,-0.3598874655049142
36.0,7.0,4.0,6.502533635448041,0.7110511960999731,3.0,-0.1629719760462675,-0.1356793794701149,-0.08366702322997838,-0.14624170630079994,-0.2810781234355289,-0.28386821151775
37.0,7.0,4.5,6.275795273861414,0.36408739581767724,3.0,-0.18924638295525487,-0.07205203056845598,0.08131310374602259,-0.17197923412349525,-0.24965585525004172,0.3930663633255454
38.0,6.0,3.5,5.787962066579181,0.8189678402911198,3.0,-0.1913022310516258,-0.13850436401501143,-0.06466856080096267,-0.15704307095329076,-0.29154210175999834,-0.36439374829733856
39.0,6.0,4.0,5.9720753621008775,0.9893053547019894,3.0,-0.1585998508952437,-0.09833750609308857,-0.05088571841605592,-0.12060881334007593,-0.23097956366517577,-0.2562198877811072
40.0,6.0,4.0,5.725547027186852,0.7635298220786213,3.0,-0.1458825965351143,-0.08888956572111016,-0.0538327733426435,-0.13313855361950844,-0.25512125383323214,-0.3042381310840535
41.0,7.0,4.0,6.302368439006698,0.6409236058830218,3.0,-0.14671466171036496,0.17925236533906955,0.21424728329435766,-0.15564575752298926,-0.33965017666689334,0.10129744792282272
42.0,7.0,4.0,6.758976418623327,0.8787017254901452,3.0,-0.17570172751018678,-0.14769217932942263,-0.07937589081131204,-0.14705240726999996,-0.26371250264338075,-0.27785017316146643
43.0,7.0,4.5,6.462554240067059,0.5865269134632032,3.0,-0.14312752936627712,0.17009769926039536,0.2378856331794074,-0.1347899573368625,-0.329619921542074,0.07351891461017758
44.0,8.0,4.5,7.679297144954809,0.8383023801239095,3.0,-0.18821913841464863,-0.16233335147729644,-0.08840254193331851,-0.16699853825803412,-0.26434964976050895,-0.2922842629074453
45.0,8.0,5.0,7.326184887495665,0.7964238053763901,3.0,-0.17392030373494421,-0.18725880818125554,-0.12461231151582564,-0.25434327290473235,-0.27552614845775747,-0.3796733101474128
46.0,6.0,3.5,5.716660783278674,0.7921403898327322,3.0,-0.16877548335189355,-0.13035211165128766,-0.07476169740471662,-0.15571789099397365,-0.30865686626819844,-0.33086432121681725
47.0,6.0,3.0,5.999999999999993,1.0,3.0,-0.18837283715751268,-0.19647880760275682,-0.14998327472489428,-0.29996655216104173,-0.3929576155658353,-0.37674567254162944
48.0,6.0,3.5,5.430258488782027,0.5529946258775884,3.0,-0.09538761257474591,-0.24646542501719318,-0.14855118980878684,0.6274780473206016,-0.47323787418554564,-0.15371364154004058
49.0,6.0,4.0,5.829665430889608,0.9030774897755208,3.0,-0.20685675861581113,0.11437586197415563,0.2337040093570271,0.18551835832446498,0.3584721512758483,0.8958385896729775
50.0,6.0,3.5,5.494957192934911,0.6017306782101969,3.0,-0.18531889878029417,-0.10422646510110038,-0.07594874403857432,-0.16416164046002638,-0.3218462313240364,-0.4195657061178389
51.0,6.0,3.5,5.708489244813952,0.7454124016359372,3.0,-0.1755815179862969,-0.1218322305741197,-0.0615633859743944,-0.14319832983091907,-0.29905929404079806,-0.35249937298549683
52.0,6.0,4.0,5.787970615353772,0.8335539672391118,3.0,-0.13876855832391294,-0.08596554149832702,-0.05382446115638901,-0.12486407705584032,-0.27716979269090963,-0.33329836261614665
53.0,7.0,3.5,6.743662212559564,0.9075780304439511,3.0,-0.18988772409056284,-0.17857459182881252,-0.10590196644843536,-0.1827036909008889,-0.29067170578237617,-0.33361073772205474
54.0,7.0,4.0,6.33635611466148,0.602827769778355,3.0,-0.17111885847485903,-0.13356948643127908,-0.07984566091724855,-0.1566614260708895,-0.27098079675987097,-0.3156158648140973
55.0,7.0,4.5,6.256473486909413,0.4016014860870939,3.0,-0.15442393646138636,-0.0871898226757543,-0.05710704584516222,-0.1523799717323888,-0.3120486361434676,-0.44976996419921816
56.0,6.0,4.5,5.996537950158073,0.9988412944065437,3.0,-0.19349680873248087,-0.049886355247030896,0.06411942625100486,-0.12664012458454085,-0.21942667958370174,0.3081145570952407
57.0,7.0,4.5,6.699554347702569,0.7780208317385823,3.0,-0.15889357818553604,-0.11647471451720505,-0.06320038394623664,-0.12572675758138874,-0.2452793785268462,-0.2730354352097026
58.0,7.0,5.0,6.720730363570789,0.7638178692506925,3.0,-0.13442890638100055,0.17749274560321437,0.24426858958173683,-0.11145441379479044,-0.309724250395936,0.047708742722854997
59.0,7.0,3.5,6.716906845655601,0.8186773750372793,3.0,-0.18399145307818102,-0.17190120172856327,-0.09169686719693247,-0.15455957839435475,-0.27249713901468653,-0.2998426135834319
60.0,7.0,4.0,6.436199624105609,0.5691627154586456,3.0,-0.15869279094952976,-0.1284862385718118,-0.07320761281719355,-0.13817076585689483,-0.2675730637497125,-0.29057705947276463
61.0,7.0,4.5,6.704158389382523,0.8193040463885248,3.0,-0.18757653913639352,-0.08972449384076267,0.0806389247764517,-0.17778700672256156,-0.2854795799213437,0.4557732686433676
62.0,7.0,4.5,6.263079672804863,0.3513053542906809,3.0,-0.13347278729475973,-0.08160773427457495,-0.06044085299897239,-0.12345158509001494,-0.229771672972985,-0.29764381169730747
63.0,7.0,4.5,6.606475595447384,0.7386573510652324,3.0,-0.1326032090773789,-0.10831483877335052,-0.07405965593281141,-0.12696801318369041,-0.2686484513672233,-0.26851852518285935
64.0,7.0,5.0,6.80003809574908,0.8676338307985129,3.0,-0.11364650719049608,-0.07183828731794231,-0.06603883047743656,-0.10418218036312892,-0.25360662814777907,-0.328586284235559
65.0,7.0,4.0,6.694652054864114,0.8389044680375254,3.0,-0.15066203165032743,-0.14223926053612035,-0.09387966881062162,-0.15998487906199516,-0.2967086533547055,-0.3003577463938238
66.0,8.0,4.0,7.803326837039507,0.9437072210585781,3.0,-0.188501069870339,-0.18540709187863516,-0.10010094737269123,-0.15288057224111662,-0.24978647578048294,-0.291878454229762
67.0,8.0,4.5,7.410336823235863,0.8140873900064513,3.0,-0.16659603571633275,-0.1538310337778854,-0.09480044811345897,-0.1500084000369764,-0.2516660563316667,-0.28164905083505337
68.0,8.0,4.5,7.514308258741652,0.7514088826716292,3.0,-0.17370216486386642,-0.1555699946641154,-0.08639297944604288,-0.15054528715550505,-0.2559956119689715,-0.29059388021347266
69.0,8.0,5.0,7.271066858460394,0.5516595135158844,3.0,-0.15450468692270913,-0.12371359107351289,-0.07604601702980969,-0.12757733001712432,-0.25850352177503216,-0.2824140018253589
70.0,8.0,5.5,7.436343391275233,0.6261092478514132,3.0,-0.12844139492619933,-0.09831207739764611,-0.07373102682575955,-0.11011772658618806,-0.2609865130295565,-0.28298387677333164
71.0,8.0,5.0,7.654217105979523,0.8172055905815886,3.0,-0.15065442570871143,-0.1341925816096383,-0.08082910813943171,-0.11099058099860513,-0.23797173922381382,-0.23238614611373673
72.0,9.0,4.5,8.857860254963954,0.9713913452203542,3.0,-0.18625098831115208,-0.18903389241141524,-0.09871655273340751,-0.13504707398301694,-0.21900784480637606,-0.26180157242471813
73.0,9.0,5.0,8.641341744225981,0.9100490263604846,3.0,-0.17161578284311488,-0.17062990434504297,-0.09633813305913534,-0.14717337790809562,-0.23142058001945068,-0.2651513301534765
74.0,9.0,5.5,8.382040156322265,0.7109441344441911,3.0,-0.17043347874673634,-0.16857448492035598,-0.09249241500895869,-0.1490287000067229,-0.25235403183202565,-0.2677198094302366
75.0,9.0,6.0,8.460470545951233,0.7598449717300455,3.0,-0.12368470874593485,-0.11904895500300121,-0.09892597451350013,-0.13407803216103423,-0.3017907208304795,-0.26493183418481625
76.0,5.0,3.5,4.999999999999998,0.9999999999999981,3.0,-0.24999999311200563,-0.24999998913399812,-0.1250000033355434,-0.25000000894896446,0.9999999913869552,0.750000009088233
77.0,6.0,3.5,5.509258294602467,0.6165588857024195,3.0,-0.159796156924195,-0.11641193428190656,-0.07967974182981105,-0.18447190422752882,-0.32353274073775584,-0.38594470145668625
78.0,6.0,4.0,5.691617775561211,0.7436768882914139,3.0,-0.13768863370449244,0.18390493558771,0.24365505748187122,-0.14384759439161485,-0.4147540155353107,0.06265762931368338
79.0,6.0,4.0,5.596813781479396,0.6860076489171703,3.0,-0.1539271338231129,-0.1040853739777533,-0.06778955384098778,-0.1635162449585019,-0.28772028492512336,-0.3193108331291393
80.0,6.0,4.5,5.969329413079994,0.9780675254380148,3.0,-0.10464696471229998,-0.03757068752365176,0.03505032667737637,-0.10682879731058777,-0.2791074657560676,0.6753390890610379
81.0,7.0,4.5,6.58312498173082,0.6439077816244614,3.0,-0.1414535898226126,0.16478165046822518,0.2468334734974981,-0.12158911256032734,-0.3642006869009956,0.06682859031414501
82.0,6.0,4.0,5.9263102614791165,0.9505382442929771,3.0,-0.15743543988313913,-0.10180921117133,-0.05846312932108039,-0.13599366246336292,-0.3022301760669508,-0.340683764060424
83.0,7.0,4.5,6.261241584349518,0.33779672078319306,3.0,-0.14307417271598336,-0.09060306309821678,-0.05877476651046571,-0.12866615884605448,-0.2525544189668817,-0.3050011368846753
84.0,7.0,4.5,6.30819760127464,0.47383681115444454,3.0,-0.15987503355478197,-0.10587491527729742,-0.16156171231819372,0.8175477898731979,0.8901387885629269,-0.7810879647798197
85.0,7.0,4.5,6.621248762255876,0.7252342196656758,3.0,-0.1527332361192503,-0.11676915485677082,-0.07358061014607027,-0.1498812949931092,-0.28239589405016285,-0.30242705638876055
86.0,7.0,5.0,6.723182683323085,0.8028202266274267,3.0,-0.13217924457395797,-0.07325646325940237,-0.05140119170992424,-0.12063887769822292,-0.2903738943985694,-0.38254939253888837
87.0,8.0,5.0,7.702222588140611,0.8543637427649667,3.0,-0.2114743488119959,0.11402140024569897,-0.23900503746956842,0.14673225188779748,0.2606124020525922,0.9177406532425678
88.0,8.0,5.5,7.5601874220504905,0.8324101316610115,3.0,-0.2029109414495849,0.1468540690279368,-0.17853799159530853,0.3033312578298128,0.30132761536123365,0.45853707997280946
89.0,7.0,5.0,6.6542300232474085,0.6993549454354164,3.0,-0.1267911407935981,-0.07502779853380549,-0.05810004276709346,-0.11489513811895057,-0.21269184300428978,-0.2875070855907481
90.0,7.0,5.5,6.912563772080235,0.9540662128285304,3.0,-0.09425747113820537,-0.06880401958137923,0.04522911974283518,-0.22929148788620657,-0.4172775711775169,-0.8138798321082028
91.0,8.0,5.0,7.049724373043034,0.5908202958327337,3.0,-0.14150812737917906,0.21687140740979055,0.18483807266054933,-0.1567348444635005,-0.31507984755015567,0.08525989795002847
92.0,8.0,5.0,7.212691797627329,0.4518368407562186,3.0,-0.14747315000306407,-0.10519797905392134,-0.06800611133785885,-0.11835333697514479,-0.22822215896862857,-0.2655607555646732
93.0,8.0,5.5,7.183570678609473,0.28698766188659985,3.0,-0.1888405501200679,-0.059417820424742016,0.07481104791972731,-0.14997040505317327,-0.2279200862998864,0.3543671735286652
94.0,8.0,6.0,7.71582525795336,0.8293196806669725,3.0,-0.19609487360422162,0.10259002521527553,-0.1360068642918554,-0.847124138838566,-0.9015978308913855,0.8341191055504259
95.0,6.0,4.0,5.883436039656122,0.920784683376689,3.0,-0.17095387090905637,-0.09870927919616444,-0.0472572503561437,-0.14311836099277744,-0.29515823405222275,-0.41013481701547233
96.0,7.0,4.0,6.454667812007386,0.5415888961353796,3.0,-0.17942018560043688,-0.13309786015475167,-0.06681426331739135,-0.15084499208066193,-0.28473345539961703,-0.34945851799927896
97.0,7.0,4.5,6.551338336873143,0.6425445995141179,3.0,-0.16529410335693798,-0.10825561393455388,-0.05788719245071673,-0.13417670004369683,-0.27189298191586114,-0.3527364278432339
98.0,7.0,5.0,6.895941874447866,0.9315691564719709,3.0,-0.14335411856277736,-0.24559731047719266,0.04923779546188209,0.20452938251576963,-0.051337586673436325,0.43882572405945086
99.0,7.0,4.5,6.878022071192441,0.9233240022489584,3.0,-0.1612815376288698,-0.10917344355713847,-0.05386554961691484,-0.1300357892697496,-0.27296338185003866,-0.33257303864880405
100.0,7.0,5.0,6.815993397982651,0.8479734300681486,3.0,-0.14589864053352802,-0.0934298153413035,-0.05074604947396844,-0.11314503002485271,-0.23123714971698164,-0.27415815597436494
101.0,8.0,5.0,7.360755569750657,0.5130648711614387,3.0,-0.15866145199173512,-0.12132165424073,-0.07017149554944464,-0.1371282174651481,-0.25695638199092374,-0.2966807277347121
102.0,8.0,5.5,7.471210102829257,0.5819300154744393,3.0,-0.1388249582957634,-0.087660768381732,-0.057826930508168395,-0.10971218352549204,-0.24832332834388068,-0.3052278397492333
103.0,8.0,6.0,7.746021591232035,0.8088248237790645,3.0,-0.12410238091662382,-0.07021687459823225,-0.05059550325449234,-0.1016642846250527,-0.2570609251760868,-0.3288917353172626
104.0,9.0,6.5,8.253479337321844,0.6316821708233081,3.0,-0.2493351618344854,-0.11603609177731199,-0.1400792843270684,0.8286696238125822,0.8272957596918704,-0.680407951235278
105.0,9.0,5.5,8.229705829537167,0.7367055187223027,3.0,-0.15624838840118835,-0.13603955679307625,-0.08575413489044884,-0.13553406766719953,-0.23520292633267031,-0.2626293899669373
106.0,8.0,5.5,7.847235577647761,0.9412642483117265,3.0,-0.11915520240694148,0.164706836051587,0.2295912949782817,-0.12359480239625975,-0.30989282974088567,0.06598289968830265
107.0,8.0,5.5,7.620887340270441,0.6990789205752554,3.0,-0.14651049134653749,-0.10986886066625014,-0.061401371597462145,-0.11124830003881145,-0.2301139592829567,-0.24839691784831924
108.0,9.0,6.0,8.11741639612585,0.42219059251338464,3.0,-0.1380215264909536,-0.09850414366343897,-0.06860667325486805,-0.11100988597411252,-0.21911097330348298,-0.2477000875146955
109.0,8.0,6.0,7.99588969156032,0.9984221256386765,3.0,-0.16638870507038472,-0.14031085263873141,0.17124087420792058,0.20227774866936152,-0.3058460530387479,-0.26564474056035847
110.0,9.0,6.5,8.663286342034759,0.7428140661311369,3.0,-0.17613846760329602,0.2035417374714319,-0.11600916600038207,0.44888479616885946,0.20471842383494784,-0.7247087984955023
111.0,9.0,7.0,8.815993725009156,0.8939790322082599,3.0,-0.1563784291074991,0.10746431853418249,0.18195965427430327,-0.2836199386129957,-0.8844722807191105,0.4754625950975306
112.0,9.0,7.5,8.999999999521101,0.9999997826981506,3.0,-0.14445281059518317,-0.09196313200139401,-0.05180133279064176,-0.16944077956289844,-0.191424551264522,-0.27225560227519335
