graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,gamma_1
1.0,3.0,1.5,2.3164965809277267,0.4541241189006963,1.0,-0.12499999649160423,-0.3040866891958237
2.0,3.0,1.5,2.380086296523044,0.4576260986074293,1.0,-0.12500000025401972,-0.29791559770923015
3.0,3.0,2.0,2.7134953837828175,0.7384598468395647,1.0,-0.10482719492236446,-0.20782745207184505
4.0,4.0,2.0,3.000000000000001,0.5312500065720491,1.0,-0.12499999307262115,-0.2500000305903677
5.0,4.0,2.5,3.2371089295625586,0.32810352220831496,1.0,-0.09894734450074605,-0.18184328347194054
6.0,4.0,3.0,3.697516099251502,0.7391062981827777,1.0,-0.08990869148574976,-0.15645569473562504
