graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,gamma_1
23.0,6.0,3.9999999999999996,5.262728201750782,0.4626394262542319,1.0,-0.10891593171140862,-0.19750453310588775
24.0,6.0,2.9999999999999996,4.491096855146626,0.13339920222022386,1.0,-0.12499999995205731,-0.2633287403079478
25.0,6.0,3.4999999999999996,4.838395532238122,0.2315157244108469,1.0,-0.11370646425954616,-0.21841198801134953
26.0,6.0,2.9999999999999996,4.552824984374852,0.15370754144651663,1.0,-0.12500000297488154,-0.26772048960347133
27.0,6.0,3.4999999999999996,4.872170018284183,0.2764286391209332,1.0,-0.11534178353622546,-0.22838887066579028
28.0,6.0,3.4999999999999996,4.886692499901212,0.2622775016319301,1.0,-0.11371254655714234,-0.2259081675783495
29.0,6.0,3.9999999999999996,5.313563097428702,0.5029991107399797,1.0,-0.10890994084963561,-0.19973089270255628
30.0,7.0,3.4999999999999996,5.105531520676553,0.15928540067898878,1.0,-0.12500000128786717,-0.24145247079154794
31.0,7.0,3.9999999999999996,5.334813034998316,0.11280503086417844,1.0,-0.10986796341251995,-0.2061802982129213
32.0,7.0,3.9999999999999996,5.486597080279205,0.2960604520386872,1.0,-0.11603196088182337,-0.2121652119989548
33.0,7.0,4.499999999999999,5.818019030332983,0.21520046743631527,1.0,-0.10587477117362669,-0.18601963606162647
34.0,6.0,3.4999999999999996,4.885367170156068,0.2410541664788438,1.0,-0.1124808009693052,-0.21952532587993387
35.0,6.0,3.9999999999999996,5.317490503426989,0.4774453137822285,1.0,-0.10839466811988074,-0.1968713689634497
36.0,7.0,3.4999999999999996,5.136459241000672,0.17102152577798033,1.0,-0.12500000046671467,-0.24076819673093475
37.0,7.0,3.9999999999999996,5.358608359864679,0.12455072440700421,1.0,-0.11026447034004114,-0.20823030810111529
38.0,7.0,3.9999999999999996,5.512988853789119,0.2935630262760486,1.0,-0.11526013338349286,-0.2093216994522092
39.0,7.0,4.499999999999999,5.842796661759496,0.22375928120865884,1.0,-0.10582646695763918,-0.18649828996316384
40.0,8.0,3.9999999999999996,5.717384025217357,0.1853807182210959,1.0,-0.1250000002445785,-0.22301004519831866
41.0,8.0,4.499999999999999,5.867566472455603,0.13348176577913878,1.0,-0.10693694155048773,-0.19232381589491873
42.0,8.0,4.499999999999999,6.123060667864395,0.34316839227916157,1.0,-0.11711968760848847,-0.20024789828839074
43.0,8.0,4.999999999999999,6.374311379489626,0.25834677308187504,1.0,-0.1040197801332232,-0.17719406482377872
44.0,6.0,3.4999999999999996,4.8100650398190545,0.21180555862248604,1.0,-0.11245896757826888,-0.21097275406014226
45.0,7.0,3.9999999999999996,5.2782796332602455,0.08759900195939711,1.0,-0.10903890048676977,-0.19364291942463338
46.0,7.0,4.499999999999999,5.688592038428052,0.2072296170326285,1.0,-0.10168896151543926,-0.17515941783287897
47.0,6.0,2.9999999999999996,4.552824984374854,0.15889505478574717,1.0,-0.1250000000559167,-0.2677204729313667
48.0,6.0,3.4999999999999996,5.105531520676546,0.44506812895319087,1.0,-0.12499999805851178,-0.2414524987645026
49.0,6.0,3.4999999999999996,4.852683996670079,0.2973990634512575,1.0,-0.1168610900929625,-0.2284534630137863
50.0,6.0,3.4999999999999996,4.872170018284182,0.2794201672150603,1.0,-0.11534177927396393,-0.22838886813221201
51.0,7.0,3.4999999999999996,5.050987271411414,0.14356412011023958,1.0,-0.12500000047859947,-0.2353391652137909
52.0,7.0,3.9999999999999996,5.312824861097075,0.1018737144017142,1.0,-0.11071862526848628,-0.20317758757688162
53.0,7.0,3.9999999999999996,5.469121347526766,0.1888140704595726,1.0,-0.1172622270679782,-0.21212434698847799
54.0,7.0,4.499999999999999,5.811800585565748,0.27735383281380865,1.0,-0.10707713941444337,-0.18673418409696266
55.0,7.0,3.9999999999999996,5.330961969526495,0.09404094182005784,1.0,-0.109559462808103,-0.200310460455191
56.0,7.0,4.499999999999999,5.724738918283344,0.22830385832680009,1.0,-0.10218003135627834,-0.18024559937831475
57.0,7.0,3.9999999999999996,5.473773844823268,0.1714032505218741,1.0,-0.11540473153950488,-0.20475229460361483
58.0,7.0,4.499999999999999,5.824723977522453,0.2596333274570518,1.0,-0.10646942830285208,-0.18426446707076588
59.0,8.0,4.499999999999999,5.941831129529771,0.104937839730385,1.0,-0.11164712800442234,-0.1891557994075652
