graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,gamma_1
59.0,7.0,3.5,5.00197314011888,0.2589496450914627,1.0,-0.12499999996542287,-0.2200213481969366
60.0,7.0,4.0,5.295573752968991,0.17770807734641397,1.0,-0.11043182961224578,-0.19150023025707397
61.0,7.0,4.5,5.700633937735867,0.24468106335383066,1.0,-0.10199107653339468,-0.17109927667591981
62.0,7.0,4.5,5.614419189707673,0.13329203761264935,1.0,-0.09716798593975709,-0.16459163669939583
63.0,7.0,4.5,5.7019431425488065,0.21332135840340133,1.0,-0.10139567346999079,-0.16954064198308594
64.0,7.0,5.0,6.096994371838877,0.3503807581530583,1.0,-0.09302439762135019,-0.151333570797215
65.0,7.0,4.0,5.291256303974977,0.15915028716343785,1.0,-0.10907131111498988,-0.18772728078100634
66.0,8.0,4.0,5.632446642111944,0.30215258826866465,1.0,-0.12500000002690848,-0.20806754684707093
67.0,8.0,4.5,5.825029915424661,0.2103145730209353,1.0,-0.10680810738499265,-0.17867570126977136
68.0,8.0,4.5,5.942447420330926,0.20521142451626675,1.0,-0.11199164521652161,-0.18422936620279218
69.0,8.0,5.0,6.259587222722237,0.1451484623081843,1.0,-0.10018565801740098,-0.16290491306280594
70.0,8.0,5.5,6.67146392109126,0.19845334481184043,1.0,-0.09299981392113152,-0.14727858034099528
71.0,8.0,5.0,6.348630855454396,0.26043603010708405,1.0,-0.10430439093813614,-0.16731148374563679
72.0,9.0,4.5,6.232050807568875,0.3342022930405414,1.0,-0.12499999992619397,-0.1959132797428938
73.0,9.0,5.0,6.4578153282256405,0.232618160997846,1.0,-0.1090332609308339,-0.17234533768135646
74.0,9.0,5.5,6.815207406112629,0.16488699266255785,1.0,-0.09932173609763353,-0.15558529174220265
75.0,9.0,6.0,7.184330840679767,0.11453307270875834,1.0,-0.0905513798117644,-0.1393222656033441
76.0,5.0,3.5,4.6445071660054955,0.674856336102889,1.0,-0.10340898002460765,-0.1899279888045992
77.0,6.0,3.5,4.666517391487478,0.15156429696142307,1.0,-0.10584688047995833,-0.19956192279322932
78.0,6.0,4.0,5.076773830816583,0.34915210596819635,1.0,-0.09727014293232558,-0.17725465326612097
79.0,6.0,4.0,5.162961460209483,0.29996572554344125,1.0,-0.10152361097533683,-0.17774147480832111
80.0,6.0,4.5,5.612538802711989,0.7116736453583355,1.0,-0.0957899870689562,-0.16338620723278474
81.0,7.0,4.5,5.729602958850117,0.2864498128541841,1.0,-0.10132015819148373,-0.17510015501364742
82.0,6.0,4.0,5.291427679709354,0.4821719976737771,1.0,-0.10758703313091676,-0.1853440831352655
83.0,7.0,4.5,5.708427199769988,0.13933716326978887,1.0,-0.10051293843879881,-0.16953328458422537
84.0,7.0,4.5,5.620160130085167,0.12432292554963194,1.0,-0.0965890725644935,-0.16455948156195413
85.0,7.0,4.5,5.807796575216542,0.22259798413922985,1.0,-0.10509596144362573,-0.17386478881126263
86.0,7.0,5.0,6.177340075316435,0.38997090709141735,1.0,-0.09573869669544288,-0.1571523196014928
87.0,8.0,5.0,6.335238863853155,0.128652400137443,1.0,-0.10300251811209261,-0.1632049884120429
88.0,8.0,5.5,6.671063469140011,0.10717183347501902,1.0,-0.09237660403695329,-0.1466911422205913
89.0,7.0,5.0,6.101755315758928,0.34168054042793383,1.0,-0.0927135599553983,-0.15126358952613844
90.0,7.0,5.5,6.5506098147980465,0.6381665331766166,1.0,-0.08746769433461823,-0.13758544381877247
91.0,8.0,5.0,6.17935275766111,0.15661238904051403,1.0,-0.09603583236757242,-0.15702437320903426
92.0,8.0,5.0,6.270605795909643,0.1562089766087581,1.0,-0.10003785514058887,-0.1639644215741214
93.0,8.0,5.5,6.673900609537986,0.11710356635308417,1.0,-0.09260669776274366,-0.1470984944578994
94.0,8.0,6.0,7.131374048700939,0.3200135620853136,1.0,-0.08795038154209145,-0.13557711032627615
95.0,6.0,4.0,5.3267730648126586,0.5759398437762686,1.0,-0.10905298953576492,-0.193531753099553
96.0,7.0,4.0,5.468896197874728,0.18722617495705257,1.0,-0.11672104430082549,-0.20090978095331702
97.0,7.0,4.5,5.831520841130682,0.27822443845845757,1.0,-0.10605610848869068,-0.17904709294373364
98.0,7.0,5.0,6.267286518419712,0.5148226650736079,1.0,-0.09968197896153576,-0.1637034820094892
99.0,7.0,4.5,5.939222467643604,0.4008161959066621,1.0,-0.11083013091108998,-0.18154167069801766
100.0,7.0,5.0,6.257470142509593,0.5049913935980774,1.0,-0.09950747928776998,-0.1613893625246528
101.0,8.0,5.0,6.351795128760636,0.15078418834862387,1.0,-0.10362805923495749,-0.16645906069493296
102.0,8.0,5.5,6.743545491957865,0.23005860706914072,1.0,-0.09557233092791043,-0.15157455845253864
103.0,8.0,6.0,7.185530284027012,0.42176731734218553,1.0,-0.09014678992542266,-0.13926587557338146
104.0,9.0,6.5,7.659147631838225,0.09741793679808644,1.0,-0.08640633933761113,-0.12992912102139426
105.0,9.0,5.5,6.819180323520535,0.17451322771490993,1.0,-0.0989638615289971,-0.15522836110674407
106.0,8.0,5.5,6.746192804198524,0.41802648434478595,1.0,-0.09583322823309881,-0.15177032894235157
107.0,8.0,5.5,6.810876913166565,0.30243776081423024,1.0,-0.09860037389242955,-0.15421062459138388
108.0,9.0,6.0,7.244016388880028,0.13194583831436676,1.0,-0.09265912530583642,-0.1425526220296499
109.0,8.0,6.0,7.300197635405881,0.6766955371286051,1.0,-0.09504962925373323,-0.1450670272409283
110.0,9.0,6.5,7.706591954316242,0.21074953009423003,1.0,-0.08833189493181062,-0.1327802495399748
111.0,9.0,7.0,8.150363907715386,0.32789680927146625,1.0,-0.08361728677662723,-0.12270034238564446
112.0,9.0,7.5,8.619188047782274,0.6713398071254447,1.0,-0.08021745436284057,-0.11489607172933143
