graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,beta_2,gamma_1,gamma_2
2675.0,10.0,6.5,8.901566547954538,0.296895426538914,2.0,-0.14035584757720915,-0.07781354134481511,-0.13001480965293033,-0.26698185748751135
2676.0,10.0,5.0,8.391726832309816,0.3408175169504851,2.0,-0.1878655900851944,-0.11917415875073824,-0.1628047629596221,-0.2745258782795306
2677.0,10.0,5.5,8.315783612200288,0.3153117544654439,2.0,-0.10695873588866908,0.24292954791780189,-0.2707467686948854,-0.853706671873343
2678.0,10.0,5.5,8.72177815610621,0.4599883693416547,2.0,-0.1767109024605996,-0.11257142528913108,-0.1607175853798498,-0.26792874032408615
2679.0,10.0,6.0,8.673602814261233,0.3595207390988686,2.0,-0.15086879281977092,-0.09621041786657705,-0.15160054549212498,-0.27963554456909184
2680.0,10.0,5.5,8.37328886814502,0.2521950884437987,2.0,-0.16601923118707473,-0.10399340826829845,-0.1566806560851243,-0.27168777007431644
2681.0,10.0,6.0,8.457035718574954,0.20251860660523607,2.0,-0.13780211368362086,-0.08727856656738876,-0.1515013982504073,-0.2927458801970129
2682.0,10.0,6.0,8.687384209906666,0.31205228284108033,2.0,-0.1539781873180993,-0.09193551221336702,-0.14848095335715655,-0.2691136841897579
2683.0,10.0,6.5,8.89517332022638,0.3546943369308441,2.0,-0.13323269089285136,-0.08021834020104991,-0.13699134881515418,-0.28399535487517247
2684.0,11.0,5.5,9.11492261029446,0.4380688652525111,2.0,-0.18510551381388765,-0.11887247741912721,-0.15782472406075868,-0.2625670196940321
2685.0,11.0,6.0,9.00226189435024,0.36445065552799366,2.0,-0.16173563058774848,-0.10545491020752633,-0.14997894157590175,-0.2689223235881521
2686.0,11.0,6.0,9.14116420982327,0.2930768098223368,2.0,-0.1756920603719126,-0.11217970135845469,-0.1504440833290808,-0.25689523535645487
2687.0,11.0,6.5,9.105824080355477,0.24289131221037077,2.0,-0.15020597765853824,-0.09134390065970217,-0.1403120963308054,-0.26799000633528286
2688.0,11.0,6.0,9.132054414873265,0.3008412964124661,2.0,-0.16805135926421952,-0.10746262516131687,-0.1493107575789783,-0.25844205757648797
2689.0,11.0,6.5,9.280812805405853,0.2743887632585664,2.0,-0.148116977675301,-0.09808302556160649,-0.1506736483826683,-0.27116429785681123
2690.0,11.0,6.5,9.16223899948006,0.20044293542010555,2.0,-0.15445753875618745,-0.09106501784346209,-0.13987882151173736,-0.2598782125525241
2691.0,11.0,7.0,9.379314534452654,0.1510337710032791,2.0,-0.1332898928725674,-0.07666160068879832,-0.13195793083458163,-0.275333222787061
2692.0,10.0,6.5,8.750424444413802,0.3383619059761306,2.0,-0.13760664156999447,-0.0764582631749027,-0.13490880638412,-0.28531323593822816
2693.0,10.0,6.5,8.699888996369392,0.1992505771380233,2.0,-0.13316824952792566,-0.07004042821315364,-0.1242065631890101,-0.2768538429499541
2694.0,10.0,6.5,8.66724270649483,0.13731634952758703,2.0,-0.12232283683029864,-0.06913083599274558,-0.13756768324717347,-0.3112026135072931
2695.0,10.0,6.0,8.358720813507682,0.17905499242320533,2.0,-0.1428686797602565,-0.07991479288109417,-0.14710816059135193,-0.2964202328376014
2696.0,10.0,6.5,8.692531391615388,0.12495186039916305,2.0,-0.12562357067652746,-0.06671628688007006,-0.1422359562041134,-0.30942566491434553
2697.0,10.0,6.5,8.824287710842455,0.27086549852939157,2.0,-0.1388499897464926,-0.07475638201676173,-0.13244501333475198,-0.27199136385959477
2698.0,10.0,7.0,9.14465270297381,0.39539915273083603,2.0,-0.12544306842993005,-0.06557977517934675,-0.12176281433748826,-0.2823972146809037
2699.0,10.0,6.5,8.797082351953401,0.2860735364079165,2.0,-0.12990509700421787,-0.08106010198117586,-0.14008122051282615,-0.3056155920860005
2700.0,10.0,6.0,8.58150753153249,0.18680323412291916,2.0,-0.15113853122108314,-0.08679797958648647,-0.1515185643323946,-0.2840612599768139
2701.0,10.0,6.5,8.958326474448814,0.3800704043690729,2.0,-0.139662470859283,-0.08124031868791479,-0.14239932292910754,-0.2793269382352176
2702.0,10.0,6.5,8.733403251565672,0.23160572326087425,2.0,-0.129831834521205,-0.07422820005465734,-0.12593558567157012,-0.2917508949296006
2703.0,10.0,6.5,8.802682027787162,0.2035955532269908,2.0,-0.13597321604556464,-0.07108469364622869,-0.1288508118855146,-0.2703274260802467
2704.0,10.0,7.0,9.161897272545767,0.41659703735440134,2.0,-0.12759740228458605,-0.06712773431441037,-0.11615150121037585,-0.2739716980480991
2705.0,10.0,6.0,8.796579271625241,0.35278030335340527,2.0,-0.15377541606625766,-0.09753038152814905,-0.15978307652808185,-0.27690749636513085
2706.0,10.0,6.5,8.959438495453762,0.4387842992072848,2.0,-0.1300860085911625,-0.08422626832077716,-0.1535773173765946,-0.3036782312570596
2707.0,10.0,6.5,8.664581151319334,0.21818525532093688,2.0,-0.12307533403336317,-0.07417987444108698,-0.13687432607172662,-0.3099644281021206
2708.0,10.0,6.5,9.014795974463224,0.43151529019905865,2.0,-0.1426415441079005,-0.08611408738794517,-0.14093265707056402,-0.26209436029436567
2709.0,10.0,7.0,9.163603981270649,0.48014645100958914,2.0,-0.12003067047811716,-0.06975855018014532,-0.129686922352218,-0.3071946001146738
2710.0,11.0,6.5,9.229946821919121,0.21171726097066856,2.0,-0.15658340711195617,-0.09706732869417231,-0.1467538428228901,-0.26412685667872865
2711.0,11.0,7.0,9.401997422431528,0.16704921528807126,2.0,-0.13315185572443858,-0.07944809757774189,-0.14007671386022258,-0.2835537146156753
2712.0,11.0,6.5,9.40847081248064,0.41391337970083597,2.0,-0.16081977018273025,-0.10385274027372374,-0.1450349616989585,-0.24533798062298554
2713.0,11.0,7.0,9.43401149331744,0.30252107493066993,2.0,-0.13841588610544295,-0.08670060607271944,-0.13414653916285885,-0.2725895169091436
2714.0,11.0,7.0,9.498546846327784,0.2619871453252429,2.0,-0.14348242208475934,-0.08451742699962861,-0.1330527753523037,-0.25447497538704167
2715.0,11.0,7.5,9.66281514029166,0.1750939279722285,2.0,-0.12155771088941372,-0.06593302463419455,-0.12240205630713837,-0.28750699699561794
2716.0,10.0,7.0,9.332390053606916,0.5430093703937519,2.0,-0.13568251778604407,-0.0721969996980315,-0.12113196447426164,-0.24837906032395557
2717.0,11.0,7.5,9.633687730083473,0.10877637836798086,2.0,-0.12302591022577204,-0.0644965502341127,-0.11069343395773801,-0.2649608730583105
2718.0,10.0,7.0,9.274002320313697,0.4987689642145268,2.0,-0.136695577363029,-0.07001419582295357,-0.11749333550634566,-0.2442549734771014
2719.0,10.0,7.5,9.561650478183568,0.6609566487343106,2.0,-0.12188915995447519,-0.06070595630870698,-0.10365147338060145,-0.2540823193350891
2720.0,11.0,7.0,9.620177010979507,0.2714728028169128,2.0,-0.1469292832816608,-0.09255192084490331,-0.13794635722046947,-0.23819898452161214
2721.0,11.0,7.5,9.629376452768362,0.18354136195058046,2.0,-0.12060193531358983,-0.06688723291291447,-0.11454348387830858,-0.2788710429523834
2722.0,11.0,7.5,10.029076704639685,0.451431396882272,2.0,-0.14194000659106795,-0.08319868088393634,-0.12455269412355036,-0.23373010661073215
2723.0,11.0,8.0,10.162849877997752,0.44706137647684274,2.0,-0.12201022828704786,-0.0654770028320622,-0.1096336990961566,-0.26315642767645503
2724.0,10.0,6.0,8.747400674555964,0.3002294368293159,2.0,-0.1556042950042068,-0.08662967372075056,-0.1490417247307987,-0.273391217665262
2725.0,11.0,6.5,9.251383260611236,0.2423828212280307,2.0,-0.14856114398877723,-0.09070344235420906,-0.13912919589554118,-0.256995651783114
2726.0,11.0,6.0,9.33473069276563,0.29580535303909333,2.0,-0.172333094680053,-0.10806316065506222,-0.1521031620636884,-0.2558717818665077
2727.0,11.0,6.5,9.450734182844144,0.22516716318229282,2.0,-0.15392039781997463,-0.10042506126628958,-0.14342278704812342,-0.2579205588468288
2728.0,10.0,6.0,8.865092910698337,0.3209508867624567,2.0,-0.15842931846928848,-0.0929506779404212,-0.1492825269955407,-0.26608198052382037
2729.0,11.0,6.5,9.391004977326844,0.2656500541533698,2.0,-0.1536374776724209,-0.09897212092880496,-0.14427391534999148,-0.25510921350002785
2730.0,11.0,6.0,9.14122973946166,0.3262539682099312,2.0,-0.16983369832706666,-0.10834365219776199,-0.15650208516875558,-0.26154282103959103
2731.0,11.0,6.5,9.17048319200475,0.22934081863263228,2.0,-0.14768769806606846,-0.09251882766790517,-0.14185103906084037,-0.2674208353799775
2732.0,11.0,6.5,9.354282674158783,0.19605330796611392,2.0,-0.1564301471389172,-0.0922844345010801,-0.1431212891730789,-0.2560757537435756
2733.0,11.0,7.0,9.633263519288574,0.27280514569627856,2.0,-0.14369069738190607,-0.08733777486251698,-0.13070690337240493,-0.25552546639935714
2734.0,12.0,6.0,10.01941718971825,0.47588163414169543,2.0,-0.18555986313067552,-0.12441634954282137,-0.1501803930280895,-0.23918428363366873
2735.0,12.0,6.5,9.767925219417185,0.4315351844858294,2.0,-0.1693402077094979,-0.11529023132406879,-0.14762999244140748,-0.24966647987064816
2736.0,12.0,6.5,10.03805134501594,0.33835562244012096,2.0,-0.17412266655399708,-0.11634532415633103,-0.14584820189196468,-0.23604717356253183
2737.0,12.0,7.0,9.948971970950533,0.30543381373172745,2.0,-0.15758144362093882,-0.10557460535334091,-0.14438939534141598,-0.249563204259055
2738.0,12.0,7.0,10.039638745063577,0.24027873837879105,2.0,-0.1609375831919474,-0.10163118723473799,-0.14064563317162992,-0.2380226075636421
2739.0,12.0,7.5,10.097901484402927,0.1771156944300192,2.0,-0.14300251723817792,-0.08779667501095163,-0.1296900276476407,-0.25276943479320757
2740.0,11.0,7.0,9.689775894821475,0.3433084411019456,2.0,-0.15239675411536405,-0.09155436532685256,-0.13421742688445526,-0.2435917626163682
2741.0,11.0,7.5,9.855987629216528,0.34478628416782375,2.0,-0.13308367701145507,-0.07727325200232159,-0.12328602206826784,-0.2632887155066207
2742.0,11.0,7.0,9.661734262068277,0.2458560775338886,2.0,-0.14605633134414184,-0.08578186188986013,-0.12998912128459722,-0.24429057536908969
2743.0,11.0,7.5,9.92416631441854,0.39393311633865924,2.0,-0.13389039387242285,-0.08065876578046406,-0.12435908391196346,-0.2629842979163207
2744.0,12.0,7.0,10.128576736723554,0.23139069850994085,2.0,-0.1618091008812034,-0.10651648074779475,-0.1420528320439413,-0.23888436456727266
2745.0,12.0,7.5,10.237865129730423,0.2343456379932808,2.0,-0.14465109206432503,-0.09834837674226202,-0.14892826193059072,-0.26069100102903314
2746.0,12.0,7.0,10.400216787003203,0.4780667029302057,2.0,-0.16858044581891593,-0.11668850463667799,-0.1436928508612391,-0.22076933314016506
2747.0,12.0,7.5,10.263334395867135,0.39519483506297876,2.0,-0.2167764586077259,0.11454958067618629,-0.8462618282318809,-0.9124519775134825
2748.0,12.0,7.5,10.416367010534463,0.3260271446735658,2.0,-0.15480588228840889,-0.10051118379541925,-0.1359189355144295,-0.22663761249273254
2749.0,12.0,8.0,10.419039119129984,0.2461051689796045,2.0,-0.13510794556192354,-0.0828344649143579,-0.12785569289992785,-0.2583718894365838
2750.0,12.0,8.0,10.80549386873753,0.4533995941129868,2.0,-0.14867067961187064,-0.09813872981528278,-0.13312363704870103,-0.21613057023734755
2751.0,12.0,8.5,10.72151958375476,0.2810228871832462,2.0,-0.1234029479109384,-0.06885356067474638,-0.11165492985227121,-0.25820029423825397
2752.0,10.0,7.0,9.190724431002868,0.4914534084415748,2.0,-0.13254765559382148,-0.07210489166963548,-0.120362973798626,-0.2651112086653033
2753.0,11.0,7.0,9.612243102257798,0.26650168418917625,2.0,-0.14591377359599755,-0.08879387826071844,-0.13204397473086696,-0.24510944620155972
2754.0,10.0,7.0,9.198278764174225,0.5098175517147275,2.0,-0.09971760027539883,-0.07195360852872927,-0.1471160623519461,-0.37583107201874055
2755.0,11.0,7.0,9.603442614499444,0.3029659827241048,2.0,-0.13762596846678748,-0.08983432898915472,-0.13438549817954085,-0.2572479654011908
2756.0,10.0,7.0,9.385926516847794,0.641959357436083,2.0,-0.13437966405453922,-0.07768666968992066,-0.12596659580807684,-0.2643022739396019
2757.0,10.0,7.0,9.23349697979912,0.46430139113445223,2.0,-0.13217981050686478,-0.06963828462843709,-0.11908676961445039,-0.25677888725223413
2758.0,11.0,7.5,9.700696862289913,0.18356223263190347,2.0,-0.1269467193602282,-0.0703017231357747,-0.11513301127095416,-0.26208854697229894
2759.0,10.0,7.0,9.276772893594496,0.5262312650519512,2.0,-0.12394201654378963,-0.07318202535529417,-0.12942100560533043,-0.2824218040637209
2760.0,11.0,7.0,9.45811310660407,0.1433181333916835,2.0,-0.1360186214453189,-0.08327761145652687,-0.13037752225951543,-0.25521895321139115
2761.0,11.0,7.5,9.710849059358564,0.21460817583415093,2.0,-0.11873683905615286,-0.07224492367843438,-0.12369549324414178,-0.2882280936765773
2762.0,11.0,7.0,9.686842006658633,0.24445633850038853,2.0,-0.14523481374001548,-0.08604021559973232,-0.12900957782837394,-0.2445197802512191
2763.0,11.0,7.5,10.071936105067625,0.43758393625227,2.0,-0.1366218289158313,-0.08459141974128596,-0.1256689349404171,-0.24766670771129645
2764.0,11.0,7.5,9.96358058129729,0.3364458770976928,2.0,-0.13626738395458907,-0.08023223152617874,-0.12305143320309549,-0.2461100592035551
2765.0,11.0,8.0,10.270867239556331,0.5594021496448078,2.0,-0.12435216379546775,-0.07326257748416778,-0.11757516996005823,-0.26530322745710877
2766.0,11.0,7.0,9.783678000334698,0.40363923039893235,2.0,-0.15669255530848616,-0.0948494272028692,-0.1280521862159168,-0.2339855094672902
2767.0,11.0,7.0,9.755134766199918,0.4363699954905359,2.0,-0.15693043315181088,-0.09486626830038795,-0.13495687235838863,-0.24152968056846075
2768.0,11.0,7.5,10.024065497493478,0.4546116813050469,2.0,-0.14296411180094942,-0.08527040136558771,-0.12295135719635264,-0.2405932094597176
2769.0,12.0,7.0,9.924507465962009,0.24931485552287594,2.0,-0.15953540201811392,-0.10589503782730288,-0.13654055499748616,-0.2362404028867508
2770.0,12.0,7.0,10.043882787159252,0.2545231216777597,2.0,-0.1576029605627741,-0.10486306260940813,-0.13863629160664312,-0.23441270121784216
2771.0,12.0,7.5,10.079812297113039,0.19696336107802717,2.0,-0.14276995529789718,-0.09212329862602106,-0.129801828400305,-0.24687350677133998
2772.0,12.0,7.0,10.22044224973586,0.2668661732491404,2.0,-0.1572318032769677,-0.10538048382503076,-0.14121623215118204,-0.23169966416255844
2773.0,11.0,7.0,9.82998659703029,0.39950363118758037,2.0,-0.15044821883424464,-0.09348850366079135,-0.13477596224957014,-0.2464650533511289
2774.0,12.0,7.5,10.212515027129225,0.19995021429019633,2.0,-0.145540632302252,-0.09400408963741116,-0.13132627378980186,-0.24416775453585224
2775.0,11.0,7.0,10.25670074751569,0.6124991937713711,2.0,-0.15676306281912,-0.10060587529804181,-0.13634272238205605,-0.23399540091268592
2776.0,12.0,7.5,10.576602528532288,0.20188530031362095,2.0,-0.14984240395400822,-0.10105919369546537,-0.13653467404081115,-0.23238394988485836
2777.0,12.0,7.0,10.464447314107725,0.4120951176653447,2.0,-0.1696741392875878,-0.11222247758223954,-0.13620388067028494,-0.22204587122897007
2778.0,12.0,7.5,10.418575438123206,0.3086866711440418,2.0,-0.15521679246618533,-0.10105853044984217,-0.13073749068506946,-0.2324348872067297
2779.0,12.0,7.5,10.554034499961265,0.3155062841858912,2.0,-0.15512743704786588,-0.10226141676604562,-0.13409010310415104,-0.23020991959169174
2780.0,12.0,8.0,10.701014957024679,0.3743648435540939,2.0,-0.1448986742595908,-0.09490534582288021,-0.13035009468589037,-0.24017311513300793
2781.0,12.0,7.0,9.508822344069614,0.3647096728236174,2.0,-0.1614214553480352,-0.10700653526729742,-0.15221099971229912,-0.255596421175534
2782.0,12.0,7.0,9.926603990862219,0.29699829749151474,2.0,-0.15611159507687475,-0.10527645486900084,-0.14227325353106815,-0.24264478730155883
2783.0,12.0,7.5,9.831083146255459,0.21756096174121525,2.0,-0.1378956427423896,-0.08344738526384476,-0.12761656661323795,-0.2610113394357037
2784.0,11.0,7.0,9.207394391871466,0.1882579529258214,2.0,-0.11295137281219086,-0.07470303442986974,-0.14085267107068006,-0.30945156382918965
2785.0,11.0,7.0,9.456580017524647,0.17978632206448264,2.0,-0.13248228494371206,-0.08630311439949669,-0.1400244176049832,-0.2788282478924164
2786.0,11.0,7.0,9.533619119460669,0.28308360519401793,2.0,-0.14292931092435068,-0.09039826112339197,-0.13715231965831254,-0.2502616404202619
2787.0,11.0,7.5,9.707122984994554,0.2726833643240455,2.0,-0.12346824012191705,-0.07397079500701914,-0.1218036896610772,-0.27444966930788756
2788.0,11.0,7.0,9.791865347596996,0.45249447096215467,2.0,-0.15613239867430995,-0.0965006522893797,-0.1349251836492743,-0.24008547885392587
2789.0,12.0,7.5,10.286195034406141,0.21777955183053,2.0,-0.14507971583530885,-0.09745996956384731,-0.135744170580385,-0.24497450206155616
2790.0,11.0,7.5,10.071772918275297,0.4955028514856186,2.0,-0.14176288825416697,-0.08828209795195338,-0.12895363604213406,-0.24413627408555041
2791.0,12.0,8.0,10.339796754696867,0.14763083209529046,2.0,-0.13252634359216356,-0.08192004207462683,-0.1244118326350705,-0.2589550117301564
2792.0,10.0,6.0,8.947721026062508,0.5594697754393001,2.0,-0.15831708142287423,-0.09751627054341128,-0.14763773078525239,-0.25657431537005304
2793.0,10.0,6.0,8.707337804374687,0.3674630175031189,2.0,-0.14759015990934918,-0.09012240530850231,-0.14487494447780982,-0.2657087819342152
2794.0,10.0,6.0,8.524552380376218,0.18448312273438056,2.0,-0.14814259997665258,-0.08144732110548913,-0.1379230336637329,-0.27315007293861393
2795.0,11.0,6.0,9.327909796291687,0.3240202680687946,2.0,-0.16703116147313668,-0.1059684956274358,-0.15266949142991507,-0.2522291124070861
2796.0,11.0,6.5,9.28630147266597,0.228979760580378,2.0,-0.15216171655913702,-0.09387311114054808,-0.14123989781841198,-0.2595108737435929
2797.0,10.0,6.0,8.658878692379433,0.1829669726183546,2.0,-0.14553910270369272,-0.08732593671969424,-0.1425023998883081,-0.261665306543112
2798.0,9.0,6.0,8.61982369431777,0.7554114788209643,2.0,-0.15190613377764986,-0.08140220935954236,-0.13402642422409655,-0.2564919127107819
2799.0,10.0,6.0,8.815948439747256,0.2978028598357314,2.0,-0.1526313717357451,-0.0884002924930981,-0.1423506662041549,-0.2597333542436859
2800.0,10.0,6.5,9.111563590666577,0.36957888007513756,2.0,-0.14345284924037194,-0.08251601482748196,-0.13226348426443155,-0.2552061197274193
2801.0,10.0,6.0,8.57832599680338,0.1614631628480253,2.0,-0.145269489007209,-0.08309937652734325,-0.13951814877860474,-0.2687215444596001
2802.0,10.0,6.0,8.646788451874718,0.17366105431207068,2.0,-0.14725348626714607,-0.08710179718393236,-0.1428983986081281,-0.26526784570998835
2803.0,10.0,6.5,9.006922944851162,0.3691956619914051,2.0,-0.13384948594470342,-0.07949297018057151,-0.1350913850223167,-0.2691192306670096
2804.0,10.0,6.0,8.858418225270809,0.38026601141069716,2.0,-0.15471747717494255,-0.08949004737811969,-0.1481055184019491,-0.27422669676601635
2805.0,10.0,6.0,8.870846557922198,0.39808654419764283,2.0,-0.1629076425259078,-0.09523747019220476,-0.143961044359147,-0.2650117383430018
2806.0,10.0,6.5,9.066495385548064,0.3831813692863812,2.0,-0.14350287220866828,-0.07999981470020472,-0.13178693236015177,-0.26196287703718524
2807.0,11.0,6.5,9.503539261630529,0.21778701993118538,2.0,-0.15471052395720372,-0.09650046865249531,-0.14085730811054217,-0.25027906802086974
2808.0,10.0,6.5,9.186059313873733,0.5576808048945836,2.0,-0.15032371197056216,-0.08787932184477382,-0.13442696630600184,-0.2616281465077387
2809.0,11.0,7.0,9.559476646668374,0.15046539214256754,2.0,-0.13927785191641656,-0.08153446956695419,-0.126673593142631,-0.2568623668049828
2810.0,10.0,6.0,8.991976060771073,0.42497717470163654,2.0,-0.16001293294971197,-0.09962503071921851,-0.14720968454413455,-0.2522895500079358
2811.0,9.0,6.0,8.383143190238664,0.5983443076323868,2.0,-0.13957199117262248,-0.07833767761897967,-0.13528571942977063,-0.27300146578491485
2812.0,10.0,6.0,8.710784531652429,0.3159115723347146,2.0,-0.1544529876000242,-0.09187991051427288,-0.1439231120866361,-0.2668399764704248
2813.0,10.0,6.5,9.074858407708632,0.45288839663232805,2.0,-0.1401175371491654,-0.08555518764527272,-0.13874364929402852,-0.26478925619870464
2814.0,10.0,6.0,8.750590620192087,0.18878944277262688,2.0,-0.15251184877319082,-0.084569666619857,-0.1408652961578653,-0.2661267230010523
2815.0,10.0,6.0,9.11124468902641,0.5741135607258684,2.0,-0.1718996484372913,-0.10150659574958933,-0.14626937281943075,-0.2535913448253784
2816.0,10.0,6.5,9.271490884051872,0.5605000843989566,2.0,-0.15345140369525845,-0.08803527743766065,-0.13219513262714722,-0.24568461658925564
2817.0,10.0,6.5,9.163904012932353,0.45708167466977395,2.0,-0.14366934385212943,-0.08376454616198244,-0.13530840973273525,-0.2606353158503492
2818.0,10.0,6.5,9.16122748005961,0.5316659672019997,2.0,-0.15116963473609227,-0.08731996263157309,-0.1352899655473179,-0.2602114409192881
2819.0,10.0,7.0,9.503234565697804,0.6891882336989416,2.0,-0.13810349520227583,-0.07879800631512646,-0.1224650183866243,-0.25187455914940377
2820.0,10.0,5.5,8.818766897758634,0.38383310649259633,2.0,-0.18006698506848776,-0.10838157140619284,-0.15246146634111402,-0.2619521866102617
2821.0,10.0,6.0,8.72611188476495,0.32259199765498103,2.0,-0.15670167646952826,-0.09293877225698212,-0.1452896070528036,-0.2713354474598027
2822.0,11.0,6.0,9.346660502900498,0.26084768750712783,2.0,-0.17393497742776692,-0.10952270083288936,-0.14670018555974298,-0.246739563182827
2823.0,11.0,6.5,9.310533089764588,0.19077098330110165,2.0,-0.15478827563121908,-0.0959509244587667,-0.13921931236502885,-0.25299514649692917
2824.0,10.0,6.5,9.072257210145565,0.45181191233584655,2.0,-0.14189193455079596,-0.08584338094551196,-0.13909764183310244,-0.2672994162982333
2825.0,11.0,6.5,9.336949824597676,0.21000147277820938,2.0,-0.15451569488704478,-0.09629442618395279,-0.138699864017913,-0.25344940906972263
2826.0,11.0,7.0,9.458289354273791,0.15317071496782161,2.0,-0.13489656241330764,-0.08011491007963371,-0.12617683295202836,-0.2629199704697376
2827.0,11.0,6.0,9.455088920247068,0.25379515578569917,2.0,-0.17660461704467978,-0.10590752487049353,-0.14494122569764212,-0.2493560585376337
2828.0,11.0,6.5,9.433449448210121,0.21640479634990506,2.0,-0.1566750866913258,-0.09364390178192707,-0.1374894748647618,-0.2557603223090231
2829.0,11.0,6.5,9.770721210318944,0.46266018371846096,2.0,-0.16957061254823258,-0.10648964805112722,-0.1388777642149285,-0.23918808822480278
2830.0,11.0,7.0,9.75310281703745,0.3478368628530183,2.0,-0.1502414323561273,-0.0897697265738549,-0.12990714187133973,-0.24608692703100987
2831.0,11.0,6.5,9.78320299150127,0.3527886958570666,2.0,-0.1632766199894403,-0.10354395958967301,-0.13835992304195166,-0.23951899653588066
2832.0,11.0,7.0,9.912771482662347,0.44647100152639674,2.0,-0.14918585594979578,-0.09523288038783646,-0.1374022266468182,-0.24838666502706755
2833.0,11.0,7.0,9.898139558129063,0.4776665346602087,2.0,-0.1548248455460665,-0.09740215172299782,-0.13547130931684093,-0.24584119511212116
2834.0,11.0,7.5,10.029084112920897,0.44007714669710546,2.0,-0.13684298236629627,-0.08117633712841142,-0.12419093552286146,-0.25535969166520217
2835.0,11.0,7.0,9.385761026868678,0.1526480618694667,2.0,-0.13929445995064205,-0.08128671255864924,-0.12838488367780324,-0.2621003005438936
2836.0,10.0,7.0,9.419206600276132,0.6152483300076925,2.0,-0.13567990311269187,-0.07540391754635672,-0.1271968791730797,-0.2582612362848794
2837.0,11.0,7.0,9.712061728973831,0.3932736506414981,2.0,-0.148408761640377,-0.09280509534179439,-0.13150238009680335,-0.2514463492641235
2838.0,11.0,7.0,9.546810057865951,0.2591006065917335,2.0,-0.1451801665516356,-0.08564034339944938,-0.13123112963125036,-0.2565495269315926
2839.0,11.0,7.5,9.840479338111146,0.28345242198381604,2.0,-0.13099229348602287,-0.07509705167967459,-0.12010939025557113,-0.2621571609218762
2840.0,11.0,7.0,9.76503999771139,0.28320181483196677,2.0,-0.14917100357228336,-0.09159638487600691,-0.1361657490853114,-0.24299591214271193
2841.0,11.0,7.0,9.563566474554152,0.19478807242711918,2.0,-0.1364249733770234,-0.08594497583887416,-0.13569600923991856,-0.27737865769840736
2842.0,11.0,7.5,9.903324589519645,0.3238340430788914,2.0,-0.13244989169200655,-0.0784892196806112,-0.1227016799925849,-0.2631166424150684
2843.0,11.0,7.0,9.720206311191163,0.3101580505082657,2.0,-0.14543486073370232,-0.09380607400822498,-0.13932717543539225,-0.2496037905376298
2844.0,11.0,7.0,9.441478003314353,0.17116106246625706,2.0,-0.13542265562501735,-0.08628314936933835,-0.1380579672976354,-0.27643906777007926
2845.0,11.0,7.0,9.753135731978933,0.3193451001948464,2.0,-0.1455416288874469,-0.09455320895187219,-0.1383706492679303,-0.24927806447691936
2846.0,11.0,7.5,9.853717043723938,0.3384427397679758,2.0,-0.12678188528326412,-0.07913104716013655,-0.1278071148903037,-0.27664553449913365
2847.0,11.0,7.0,10.021188137748963,0.48570784911806136,2.0,-0.15486809573707885,-0.09857689144341023,-0.13848955851285805,-0.2430629763670781
2848.0,11.0,7.5,10.171026460138282,0.5270397824206584,2.0,-0.14131988974669937,-0.0871388554635663,-0.13058015506387186,-0.24529182237265976
2849.0,12.0,7.5,10.25151333080658,0.21908188726796962,2.0,-0.145348320053362,-0.09522160302890324,-0.13353954637807644,-0.2489277989105397
2850.0,12.0,7.5,10.318994325275924,0.2168102904809991,2.0,-0.14840222875905143,-0.0964747936120326,-0.13555547892682748,-0.24235624416296941
2851.0,12.0,8.0,10.422872918677488,0.15420959495986425,2.0,-0.1310106266483476,-0.08022884336938603,-0.124812594918699,-0.26305210038115456
2852.0,12.0,8.0,10.284337769104372,0.13889349333287365,2.0,-0.1269563368541469,-0.07448661515995435,-0.11649605110292134,-0.26239635260529176
2853.0,11.0,8.0,10.216498343858309,0.4857050931097614,2.0,-0.12498481688451762,-0.06980394896448279,-0.10969669739779887,-0.25631315258328224
2854.0,12.0,8.0,10.251793877068302,0.13210146062518385,2.0,-0.12319218936155263,-0.07514023069953828,-0.11780145354131487,-0.27149193569816155
2855.0,12.0,8.0,10.742863342494413,0.33953357033402876,2.0,-0.1444003034518508,-0.09372782177387808,-0.12829299704661246,-0.2302008889230968
2856.0,12.0,8.5,10.844414981987457,0.34419658176334084,2.0,-0.12763241490265628,-0.07814071019914545,-0.11791749191585278,-0.2582516644804087
2857.0,10.0,6.5,9.270942002718744,0.5372121552270758,2.0,-0.1479716695712168,-0.08446688256583725,-0.1342458722091533,-0.2547889856425485
2858.0,11.0,7.0,9.700851412735709,0.1460667488866355,2.0,-0.13943654479703732,-0.0828355497675481,-0.12713874639212516,-0.24550180863666288
2859.0,11.0,6.5,9.917622275898914,0.4571211962864278,2.0,-0.16898552199223546,-0.10387816792362656,-0.13794313549183726,-0.23599380800658365
2860.0,11.0,7.0,10.036682848021837,0.4811956626270748,2.0,-0.15425507928431864,-0.09646991780430111,-0.13126064867041246,-0.23735200710921397
2861.0,10.0,6.5,9.384621191219722,0.6991229721534411,2.0,-0.15392251329303291,-0.09113510723613369,-0.13785893588584758,-0.2532903622323512
2862.0,11.0,7.0,9.816051381472965,0.30660760762619843,2.0,-0.14562434408442107,-0.09024106107394794,-0.1328735163805613,-0.2460520154739133
2863.0,11.0,6.5,9.6836034035845,0.35869344079825183,2.0,-0.16333035466440388,-0.10001838057666146,-0.14041751691226512,-0.2448233035139203
