graph_id,maxcut,C_init,C_opt,cut_P,p,beta_1,beta_2,gamma_1,gamma_2
18.0,9.0,4.999999999999999,7.360782851041876,0.4186329353307894,2.0,-0.16529109235004597,-0.12442002514044496,-0.1890140226462882,-0.2559239395007514
19.0,10.0,4.999999999999999,8.878481359649882,0.6547473576643694,2.0,-0.17368475780434067,-0.13673028669347076,-0.18264164162752988,-0.21322181310026644
20.0,10.0,5.499999999999999,8.404177627044085,0.48023018692101804,2.0,-0.17173164141328826,-0.14076216486017484,-0.1909660083726906,-0.22971609687599032
21.0,6.0,2.9999999999999996,5.028422026564786,0.2723230959892816,2.0,-0.1206290091716884,0.12266518012234641,-0.48557419403973673,0.9634173246129614
22.0,6.0,3.4999999999999996,5.2275832848656405,0.4269909458797241,2.0,-0.1359134339843525,-0.07323983609963272,-0.16252521129912467,-0.30488154501931286
23.0,6.0,3.9999999999999996,5.558968169764131,0.651743355227528,2.0,-0.12925792684644716,-0.06235812544538942,-0.13773919175277965,-0.273837320135186
24.0,6.0,2.9999999999999996,5.131104732147615,0.35914302562844974,2.0,-0.14392081328905806,-0.0837710994711273,-0.23382005602803052,-0.3861368389977577
25.0,6.0,3.4999999999999996,5.286794870695326,0.4658282363063809,2.0,-0.14406372637039475,-0.07581071980940313,-0.17995431341318024,-0.3400914109870859
26.0,6.0,2.9999999999999996,5.078661858600266,0.32167540236913467,2.0,-0.16495225860947102,-0.08807427890410888,-0.2179495121988615,-0.3904804366763735
27.0,6.0,3.4999999999999996,5.373532022744056,0.5095003259187829,2.0,-0.13604699022622666,-0.07627387201520604,-0.17818035865677287,-0.33918358681350297
28.0,6.0,3.4999999999999996,5.260878870424248,0.4242707600013366,2.0,-0.15229117268092884,-0.07709681531659857,-0.1633674548912881,-0.3322004376112277
29.0,6.0,3.9999999999999996,5.652523306343881,0.7491633087048732,2.0,-0.1325647646104008,-0.06297602558126734,-0.16068306799857746,-0.3291105199757049
30.0,7.0,3.4999999999999996,5.8642558775916775,0.3811654701205347,2.0,-0.16482589902733596,-0.10105603087092564,-0.19347060077350087,-0.3171093740179591
31.0,7.0,3.9999999999999996,5.833096763041056,0.21378467611575275,2.0,-0.13668636103272847,-0.07843862346366354,-0.1573715726870537,-0.3167413426014851
32.0,7.0,3.9999999999999996,6.071408167932228,0.5532815985837849,2.0,-0.15995723170150375,-0.09373844141512609,-0.1615037790852747,-0.2934561489229008
33.0,7.0,4.499999999999999,6.149333967293889,0.3266210848114739,2.0,-0.1318657892553781,-0.06469380837190136,-0.1348927983786338,-0.2858798182951027
34.0,6.0,3.4999999999999996,5.358045096299562,0.4953824694171868,2.0,-0.15447730375225807,-0.08184949338458014,-0.20124342102473522,-0.3702853714824592
35.0,6.0,3.9999999999999996,5.608444257079374,0.6791353431959118,2.0,-0.13708005352543504,-0.062336442337657394,-0.1437965426075752,-0.30424845194269123
36.0,7.0,3.4999999999999996,5.884142554141372,0.37223136339294655,2.0,-0.17719763347124318,-0.10399301739740506,-0.1920256984056274,-0.3296205049387499
37.0,7.0,3.9999999999999996,5.8611057365456345,0.24541370132091472,2.0,-0.14149991122001573,-0.080556825299975,-0.15110619640055156,-0.31069895276071474
38.0,7.0,3.9999999999999996,6.149969849843205,0.5775911544680271,2.0,-0.1720560874050127,-0.10159550814658445,-0.17986050075898743,-0.31074954560743123
39.0,7.0,4.499999999999999,6.1647340808447195,0.3322226702978175,2.0,-0.13583907806115578,-0.06499663635258147,-0.13509869994905044,-0.29182982317342077
40.0,8.0,3.9999999999999996,6.819475368116699,0.4331368962214763,2.0,-0.17875130561059335,-0.11701885114065846,-0.181728746582064,-0.28457330797703506
41.0,8.0,4.499999999999999,6.500595286680887,0.3165881295611254,2.0,-0.15601955029737655,-0.09691896534243569,-0.15829642470042524,-0.30186375982060876
42.0,8.0,4.499999999999999,7.058538950227385,0.6935715434858303,2.0,-0.17620613439481647,-0.1151990802643961,-0.1675782457532273,-0.2688056187853621
43.0,8.0,4.999999999999999,6.77964442745971,0.45377654174061066,2.0,-0.1475345472390134,-0.07765503654809319,-0.12964639918338292,-0.2772511787512735
44.0,6.0,3.4999999999999996,5.340817106465815,0.5673145627070522,2.0,-0.1389662891905636,-0.08008059459528032,-0.2023370263935901,-0.3509809050250399
45.0,7.0,3.9999999999999996,5.917789780261672,0.2930965919813388,2.0,-0.11769489111146623,-0.07863806373850132,-0.18291574580395306,-0.3424743796642703
46.0,7.0,4.499999999999999,6.3608277791062555,0.5639358801575074,2.0,-0.1000995169613108,-0.07440137978168579,-0.15271700579539638,-0.3783923808464128
47.0,6.0,2.9999999999999996,5.119347028539922,0.3617682532019267,2.0,-0.16690737535054737,-0.09078839134093093,-0.22344152014380098,-0.3860665896629899
48.0,6.0,3.4999999999999996,5.596782526346186,0.7153494335641418,2.0,-0.15214586781606126,-0.080167246720874,-0.17948959365932565,-0.3096257948769271
49.0,6.0,3.4999999999999996,5.531091592624708,0.6792431737411398,2.0,-0.1204722863592631,-0.08011939764268165,-0.19702427967195088,-0.3622360453876877
50.0,6.0,3.4999999999999996,5.401234840904277,0.5690142269588259,2.0,-0.13707290963105667,-0.07851875652516327,-0.18355338529308465,-0.3438355664275195
51.0,7.0,3.4999999999999996,5.841260352016803,0.43072020305217135,2.0,-0.1612640742268192,-0.09957195311718806,-0.1989595982174869,-0.3105821943366375
52.0,7.0,3.9999999999999996,5.9414224158936095,0.25688025930154235,2.0,-0.12417900599985877,-0.0810809066583263,-0.17955871242352667,-0.35191661264709795
53.0,7.0,3.9999999999999996,6.087785680424543,0.41881695375294004,2.0,-0.14517537057792007,-0.08630247000370923,-0.16662157074001518,-0.2890314137702641
54.0,7.0,4.499999999999999,6.3569322817291285,0.5480633022270963,2.0,-0.1272744264445678,-0.07704218577774954,-0.1557748418680485,-0.30836993499352333
55.0,7.0,3.9999999999999996,6.011180960150942,0.31603377235848973,2.0,-0.11626291391987312,-0.07767287695899228,-0.1819150861839278,-0.3555633708230018
56.0,7.0,4.499999999999999,6.411139972720575,0.6111323824686362,2.0,-0.10824510481600866,-0.08065894650426131,-0.15824782137447144,-0.39376455344945516
57.0,7.0,3.9999999999999996,6.147803692522459,0.4747010172437678,2.0,-0.15153286575972819,-0.09131284120231072,-0.18980208518168867,-0.3138287627909872
58.0,7.0,4.499999999999999,6.295324531326006,0.490650401659115,2.0,-0.13220136990254783,-0.07268512621075467,-0.14427399350997994,-0.2981908953487985
59.0,8.0,4.499999999999999,6.721353746112567,0.3658046904874033,2.0,-0.14334083326594216,-0.09308840092029098,-0.16923031563866728,-0.27901086368508243
60.0,8.0,4.999999999999999,6.812970811554979,0.2162344842345671,2.0,-0.11884725512192922,-0.07326147564082179,-0.1391312217723399,-0.31301723823167116
61.0,6.0,3.4999999999999996,5.657281324870561,0.7328565199497612,2.0,-0.16033994661997172,-0.08208654244960387,-0.19445273047807135,-0.34044466490988895
62.0,7.0,3.9999999999999996,6.10889704346281,0.4033182216753317,2.0,-0.14860763413162426,-0.08676751752080615,-0.16592747761454724,-0.2937512472599893
63.0,7.0,3.9999999999999996,6.355163563608905,0.518595556990435,2.0,-0.16118522372740346,-0.08937667146399385,-0.16824581146562562,-0.2893633921113286
64.0,7.0,4.499999999999999,6.581233152642789,0.754244549507185,2.0,-0.14503553099019661,-0.08573165841476355,-0.14703893341114302,-0.2769898208759482
65.0,7.0,3.9999999999999996,5.928122713042185,0.2634864261152786,2.0,-0.12822024002576726,-0.08007338355206997,-0.16951113209737553,-0.3292176941079097
66.0,7.0,3.9999999999999996,5.922238429509114,0.24404964746681224,2.0,-0.1324855726577705,-0.08032105404051325,-0.1601958009813906,-0.3200827736737092
67.0,7.0,3.9999999999999996,6.110517378242609,0.4134058518458976,2.0,-0.15385975797619228,-0.0881715021979802,-0.17389356570879513,-0.3055669458627339
68.0,7.0,4.499999999999999,6.366601993893038,0.5501607994154106,2.0,-0.13111201244988396,-0.07619039919279241,-0.15407542167438792,-0.3109934108472914
69.0,8.0,3.9999999999999996,6.758265595391584,0.46573114782962344,2.0,-0.17882464671083229,-0.11646657839414469,-0.18385486944404106,-0.28103452329128653
70.0,8.0,4.499999999999999,6.513293920594697,0.32615885481883533,2.0,-0.14778752460867614,-0.09311542383294917,-0.16008385580682308,-0.3028854640417684
71.0,8.0,4.499999999999999,6.945620012300128,0.5052081325570441,2.0,-0.16388525376235819,-0.10279795262256704,-0.1620182485275321,-0.26411466647093557
72.0,8.0,4.999999999999999,6.934782967528297,0.34857713603938045,2.0,-0.13973613222538275,-0.08320225147997058,-0.14372678184859575,-0.28258068942852166
73.0,8.0,4.499999999999999,6.7215510632984525,0.3598425024834237,2.0,-0.1466974710162211,-0.09223695073535904,-0.1684031473834874,-0.2797059350893793
74.0,8.0,4.999999999999999,6.891930180302062,0.24637645731127367,2.0,-0.11601825006453899,-0.07664239638669697,-0.15483292371326934,-0.345334440377316
75.0,9.0,4.999999999999999,7.702418455752265,0.43831262299098595,2.0,-0.16260799971877518,-0.11447047130113355,-0.17286916369409672,-0.243410274986467
76.0,9.0,5.499999999999999,7.466465222124313,0.29726470635975094,2.0,-0.13490428326328371,-0.08607771009168903,-0.14767775574753542,-0.2821408334256822
77.0,8.0,4.499999999999999,7.201842716726083,0.6488253868526865,2.0,-0.16692989309255965,-0.10050414193359984,-0.16092389734200443,-0.26262896999194013
78.0,8.0,4.999999999999999,7.204353169874188,0.4376368463683251,2.0,-0.15156058223495564,-0.09373053116712189,-0.14313434734058378,-0.2692753423320228
79.0,8.0,4.499999999999999,7.024122162422082,0.5476718459587564,2.0,-0.16691343849235868,-0.10752612957241456,-0.1788040364611449,-0.2735315130989575
80.0,8.0,4.999999999999999,6.923172590594814,0.3368837952724121,2.0,-0.14100361938940295,-0.08231966690630477,-0.1466864387093373,-0.28873542440068634
81.0,9.0,4.499999999999999,7.819581579694283,0.5339855658250233,2.0,-0.18054903926628463,-0.12816914600845433,-0.18094088625850827,-0.25260815702417
82.0,9.0,4.999999999999999,7.360934248532648,0.44307241151757853,2.0,-0.1720278307055384,-0.12500785897309288,-0.18622011798378316,-0.27357628859248845
83.0,9.0,4.999999999999999,7.966676183755084,0.6364932207754364,2.0,-0.17125911558476434,-0.11850979112163304,-0.16752530739335014,-0.2410564275354439
84.0,9.0,5.499999999999999,7.661277806878132,0.4713930601975258,2.0,-0.16021031268714264,-0.10612184241941534,-0.1603254390237701,-0.26272890928320125
85.0,10.0,5.499999999999999,8.786177945766871,0.5107055279137305,2.0,-0.16696123802628166,-0.12814401333657874,-0.1724518617353486,-0.2185494556378581
86.0,10.0,5.999999999999999,8.345631100509738,0.35160591094744675,2.0,-0.16614822617220262,-0.12403720488774532,-0.17796899282839923,-0.23491093007241487
87.0,7.0,3.4999999999999996,6.031049050048865,0.4335399229593541,2.0,-0.17539351556016647,-0.10821513902375268,-0.20880942812750336,-0.3394443089448347
88.0,6.0,3.4999999999999996,5.5289740946098265,0.6511006570760507,2.0,-0.12575556760831963,-0.08064479878260028,-0.21699579533344776,-0.3932678524479429
89.0,6.0,3.4999999999999996,5.4231126587575815,0.5267164552657387,2.0,-0.14549675714355823,-0.07835319072282504,-0.1920059461130882,-0.3695742969723879
90.0,6.0,3.9999999999999996,5.711440850930712,0.7882293474110884,2.0,-0.13252355902220006,-0.06277887446134595,-0.16665557185918345,-0.34646202003579607
91.0,7.0,3.9999999999999996,6.304215557851621,0.6705728122010428,2.0,-0.16178660261326333,-0.10143015574765414,-0.18826878240313666,-0.3222702900814382
92.0,7.0,3.9999999999999996,5.877636923571337,0.25536904408645067,2.0,-0.14096696788540214,-0.08066578104882192,-0.16985752495869028,-0.33399563736729726
93.0,7.0,3.4999999999999996,6.032904555979843,0.39744861233254625,2.0,-0.18362732734599946,-0.1098225143063187,-0.20465205057220467,-0.35241233284350054
94.0,7.0,3.9999999999999996,5.872666043108406,0.24591812872227847,2.0,-0.11270489005902225,0.21965257933871338,0.33370246700906886,-0.13051585060467494
95.0,7.0,4.499999999999999,6.241759506410215,0.3860193391321115,2.0,-0.0776234084960731,0.0670606954161957,-0.21575029386454084,0.5204260459109059
96.0,8.0,3.9999999999999996,6.761886265350666,0.47222915727482895,2.0,-0.17475594100230987,-0.11119378610467869,-0.1831259082525566,-0.3050998286531749
97.0,8.0,4.499999999999999,6.700239839699775,0.29081948392661927,2.0,-0.15987202836113693,-0.09861230283230708,-0.16123647757069978,-0.29926034696623516
98.0,8.0,4.999999999999999,6.7370091313316935,0.173211659384858,2.0,-0.1323976274481088,-0.06563764509787637,-0.1339576151327279,-0.29311973117478773
99.0,7.0,4.499999999999999,6.310553565861655,0.4737984659718244,2.0,-0.1342955995929533,-0.07343263166335183,-0.13814199881759057,-0.2940806119800289
100.0,8.0,4.499999999999999,7.027514281688349,0.5027859482795181,2.0,-0.1664091070603426,-0.10513659526547252,-0.1692312008640324,-0.27423216736106937
101.0,8.0,4.499999999999999,6.492110961255258,0.35344826523147255,2.0,-0.15025096279938494,-0.0926728002960056,-0.15867851702558702,-0.30208127417903546
102.0,7.0,4.499999999999999,6.586400035919072,0.7454380719904615,2.0,-0.15057398884395473,-0.08685928592290451,-0.15199187273224385,-0.2877363580685344
103.0,8.0,4.999999999999999,6.928410508588695,0.3396328136847142,2.0,-0.14185104724992603,-0.08185245007992005,-0.1422112254219165,-0.288014536169427
104.0,8.0,4.499999999999999,7.0855131433547545,0.24122558747059125,2.0,-0.16328601678646795,-0.0927863937822607,-0.15537150704743058,-0.2723385275014798
105.0,8.0,4.999999999999999,7.426130906645492,0.6699562660584223,2.0,-0.15834916674711252,-0.09850841773939796,-0.1481385037623767,-0.2587935461702258
106.0,8.0,5.499999999999999,7.518553205295176,0.8070127940850432,2.0,-0.145332806801758,-0.08676881993283884,-0.13794825382400858,-0.2714676996266709
107.0,7.0,3.4999999999999996,5.840234363811393,0.39629967167429214,2.0,-0.1705706293816783,-0.10110805545333242,-0.1976690725595098,-0.3259973095024068
108.0,6.0,3.4999999999999996,5.641574447883539,0.724792844910372,2.0,-0.15980491723968138,-0.08116662791871958,-0.19252249131521487,-0.34273392877479864
109.0,7.0,3.9999999999999996,6.101294003964194,0.40069935946174884,2.0,-0.15322909248806044,-0.08726313503332014,-0.17197194888189063,-0.30670718016154064
110.0,7.0,3.4999999999999996,5.748669086801082,0.41333300073734147,2.0,-0.1823795835134349,-0.09665801941235481,-0.19735115456221516,-0.36473960058769295
111.0,7.0,3.9999999999999996,5.986780089183489,0.22728315208368724,2.0,-0.14882315566507398,-0.07648025198159501,-0.15984639196824085,-0.31164598608048594
112.0,7.0,4.499999999999999,6.426335304841947,0.5701490931913632,2.0,-0.14086695399116278,-0.07321910881881562,-0.151575387732362,-0.29375536222317744
113.0,7.0,3.9999999999999996,6.009015418622997,0.26018583701562703,2.0,-0.12081374293134495,-0.07971910639713065,-0.17725712886634773,-0.3613788358244484
114.0,7.0,3.9999999999999996,6.209046544745401,0.4664308838442137,2.0,-0.14688436131303417,-0.08787390865374914,-0.17335948368503906,-0.3106199239040524
115.0,7.0,3.9999999999999996,5.913782565652371,0.22365176040986998,2.0,-0.1355391371924302,-0.07878549361459561,-0.16400963785512676,-0.33482607885843013
116.0,7.0,4.499999999999999,6.448334506856143,0.6313879723766109,2.0,-0.12005860032185876,-0.07714722281973288,-0.17371549587037013,-0.3592575888016666
117.0,8.0,3.9999999999999996,6.652425066289779,0.4730717358926827,2.0,-0.17507182737329718,-0.10912849720523475,-0.1815258574471178,-0.2980448553872605
118.0,8.0,4.499999999999999,6.643147289583013,0.27870798346828085,2.0,-0.14760808397545674,-0.08885349555564243,-0.15448940246690793,-0.2922022781965987
119.0,8.0,4.999999999999999,6.867639494180163,0.19096974468883304,2.0,-0.12728829859640212,-0.07217120912088458,-0.14486902162255832,-0.3049180530829785
120.0,7.0,4.499999999999999,6.391124695760762,0.5108017346939393,2.0,-0.14513889567771585,-0.07275040950248961,-0.14421895649628125,-0.28729123176161525
121.0,7.0,4.999999999999999,6.734033895584135,0.7977810959449747,2.0,-0.13089818655595128,-0.06540358753036618,-0.12062892429550881,-0.2691911236669599
122.0,7.0,4.499999999999999,6.397138595928634,0.5678946008761194,2.0,-0.11743647467897675,-0.0808003235766235,-0.14229363586341667,-0.3510596329030301
123.0,8.0,4.499999999999999,6.770605919749498,0.31075173263670663,2.0,-0.14786479823372883,-0.09456683071004386,-0.16496047897178298,-0.2862969099499625
124.0,7.0,4.499999999999999,6.3681981760646895,0.5380809802574804,2.0,-0.13065905069662023,-0.07360815812246203,-0.14928969519095497,-0.31522127403257566
125.0,8.0,4.999999999999999,6.843590902915832,0.20681096073446287,2.0,-0.12367751352310156,-0.07546125405109198,-0.13828750788005997,-0.3205113166999807
126.0,8.0,4.499999999999999,6.905481471668959,0.2933595256348597,2.0,-0.15552462173983916,-0.0929074779337423,-0.1706915378519437,-0.291220739356706
127.0,8.0,4.999999999999999,7.131711582998083,0.4662123908331852,2.0,-0.14592944308818132,-0.08704153031834802,-0.14362167443283824,-0.2695182918061809
128.0,8.0,5.499999999999999,7.321105324750098,0.5132369750328378,2.0,-0.12714576029717978,-0.07175798274817217,-0.12318631121933259,-0.2812195007497922
129.0,7.0,3.9999999999999996,6.418685468301453,0.5586262112516087,2.0,-0.16787345195621012,-0.09232331429546538,-0.1728708523201808,-0.3059403067868628
130.0,7.0,3.9999999999999996,6.028011847639553,0.225107357070359,2.0,-0.15013584956690246,-0.07667658421621666,-0.17890995758739395,-0.33702059818481417
131.0,8.0,3.9999999999999996,6.575712416000832,0.47753147751507485,2.0,-0.18538251012316134,-0.10606844920909408,-0.18114474980168493,-0.32298365830274756
132.0,8.0,4.499999999999999,6.5022890910818045,0.2974521181456204,2.0,-0.1499261411275599,-0.08009541861376845,-0.13949908664510002,-0.29197481894790556
133.0,8.0,4.499999999999999,6.797833440284268,0.28124122174827176,2.0,-0.16048897867145212,-0.0891214670998734,-0.1616684932944394,-0.29636835686510987
134.0,8.0,4.999999999999999,6.930596394562556,0.1763718257635756,2.0,-0.1410272044879838,-0.07246066754778396,-0.13460340021926423,-0.27659862839038424
135.0,8.0,4.499999999999999,6.514782945112479,0.3215620355727461,2.0,-0.15802697938218782,-0.09550122824066266,-0.15743028347755586,-0.31100115696877245
136.0,8.0,4.499999999999999,7.133304600470873,0.5473317483718052,2.0,-0.16560760014478954,-0.10643043185176648,-0.17233960266582746,-0.28313589407393946
137.0,8.0,4.999999999999999,6.992858542072547,0.3940242742353719,2.0,-0.13974476590984325,-0.08411162265075914,-0.15307067319006695,-0.3045482067675731
138.0,7.0,4.499999999999999,6.370249048080052,0.552396714301344,2.0,-0.1280395269056883,-0.07347592711516177,-0.1555490398254435,-0.3234659437736035
139.0,8.0,4.499999999999999,6.720171826758866,0.3123229725237439,2.0,-0.15180127823182468,-0.09272657309950712,-0.15867049310052062,-0.2974622897272289
140.0,8.0,4.499999999999999,6.672084582696723,0.29919942550929557,2.0,-0.15348701864325223,-0.09129357895016091,-0.1641420208390589,-0.3024260048857182
141.0,8.0,4.999999999999999,6.863363661918949,0.18265938881405558,2.0,-0.128238491700589,-0.07004319234785204,-0.14573192044564495,-0.30842896853853763
142.0,9.0,4.499999999999999,7.565242409064807,0.5348273545812048,2.0,-0.18213408261232933,-0.11819194486429702,-0.16980546138029454,-0.2745710224742426
143.0,9.0,4.999999999999999,7.314555626957706,0.39788718315315685,2.0,-0.16110784028376984,-0.10210665208451565,-0.15328662566942322,-0.2831943617595071
144.0,9.0,4.999999999999999,7.539027015352601,0.34733041458808905,2.0,-0.16516909631085064,-0.10593884925016457,-0.1557039560786263,-0.26774732183118566
145.0,9.0,5.499999999999999,7.441374855120684,0.24378831235092674,2.0,-0.13877545063895097,-0.07730474473958726,-0.1331651498450214,-0.2806956770720056
146.0,8.0,5.499999999999999,7.3206977351214295,0.42431672124238456,2.0,-0.134833249595841,-0.06863373103168965,-0.11785064327028527,-0.26223428939387555
147.0,9.0,5.499999999999999,7.483039673335612,0.2715867194275031,2.0,-0.1383399513729073,-0.08700183285301107,-0.14704109412042451,-0.2889724657397395
148.0,8.0,5.499999999999999,7.344842397378993,0.5412506589149796,2.0,-0.12697684615278798,-0.07248091204430733,-0.13136644229996147,-0.29675786315906755
149.0,9.0,4.999999999999999,7.72709548506365,0.3375401901558682,2.0,-0.16269173906877868,-0.10122951965376412,-0.15724284226474936,-0.2630282280605589
150.0,9.0,5.499999999999999,7.770344536608776,0.23238056841099314,2.0,-0.14968749064246845,-0.09337909595165599,-0.14273818561632204,-0.2656991966475213
151.0,9.0,5.499999999999999,8.088956535305718,0.6074405295066969,2.0,-0.15959146939924457,-0.10570988284327568,-0.15253041734208175,-0.24377878446634124
152.0,9.0,5.999999999999999,7.966902560252499,0.4148337052956488,2.0,-0.13849544827945087,-0.08171034700161713,-0.1294732321906934,-0.26901506641755174
153.0,7.0,3.9999999999999996,6.279979631922545,0.5170771499153455,2.0,-0.14938429985917726,-0.0927618123553326,-0.18035017895532576,-0.3152829053038218
154.0,8.0,3.9999999999999996,6.813071734351215,0.4920322593435059,2.0,-0.17953324519449523,-0.11791655991282952,-0.18638869596616023,-0.2827968619732703
155.0,8.0,4.499999999999999,6.81761151911172,0.3105627050184964,2.0,-0.1475680788326589,-0.09808519224805853,-0.1684077843614174,-0.2888794143785652
156.0,8.0,4.999999999999999,7.17533031511678,0.5091055604748531,2.0,-0.1274044761384095,-0.09308708951792809,-0.16534375526117048,-0.308510882732167
157.0,8.0,4.999999999999999,6.778080689587821,0.19719731261533582,2.0,-0.12629092705442865,-0.0719675007938711,-0.1303656228391456,-0.3075494056358469
158.0,8.0,4.499999999999999,6.793445679615859,0.39776710042386376,2.0,-0.15117255190948617,-0.10040723955417499,-0.18536422916129663,-0.2954268884562644
159.0,8.0,4.999999999999999,7.058542931516471,0.4408337082052615,2.0,-0.12194245394718889,0.09990509965917466,-0.17419117459153033,0.7126270207297527
160.0,8.0,5.499999999999999,7.313925927983298,0.49543770226031836,2.0,-0.1196111586067767,0.1444081873033287,-0.2380408418405945,-0.9722013664291059
161.0,8.0,4.499999999999999,6.904340924969244,0.2676139566464859,2.0,-0.1576135662289481,-0.09275752090995548,-0.16066074181609263,-0.28581048346804233
162.0,8.0,4.999999999999999,7.2273324322324415,0.5341343170490443,2.0,-0.1451613961132012,-0.09086770842039764,-0.15302751143701934,-0.27912547867499665
163.0,8.0,3.9999999999999996,6.788712541894475,0.4290952647644086,2.0,-0.18556414157836115,-0.11819673858366585,-0.18399974018590806,-0.2923141847587313
164.0,8.0,4.499999999999999,6.8012068819890645,0.2832482990557723,2.0,-0.15007894302428468,-0.09586594029705263,-0.16048762734849215,-0.28554827496499774
165.0,8.0,4.499999999999999,6.780217018791008,0.2913423166333262,2.0,-0.15337559763433878,-0.0975580665189253,-0.1703571435853742,-0.2938972010178694
166.0,8.0,4.999999999999999,7.127257631280152,0.46259778505606386,2.0,-0.1269378080695117,-0.08738314130761926,-0.16282720961415678,-0.3133033901377028
167.0,9.0,4.499999999999999,7.632452626020697,0.521169002042333,2.0,-0.1851322731444283,-0.12241342312703975,-0.16931184069284233,-0.2650523572886702
168.0,9.0,4.999999999999999,7.420900607060128,0.38935934731039423,2.0,-0.16059456305064113,-0.10651275976329086,-0.15848985155572215,-0.27424682421829616
169.0,9.0,4.999999999999999,7.575412231504084,0.3335963872641019,2.0,-0.16231519195431124,-0.1055141936973533,-0.15452828189610984,-0.2594469086628811
170.0,9.0,5.499999999999999,7.670753807432995,0.2749740952500952,2.0,-0.1395496711336677,-0.09187964065775119,-0.14990340905420485,-0.2788562177422184
171.0,8.0,5.499999999999999,7.455547825566918,0.7062392163236596,2.0,-0.10150580899355396,-0.08483166309496572,-0.16778896736335563,-0.41415998290406997
172.0,9.0,4.999999999999999,7.64461129208163,0.4031905200760215,2.0,-0.16350123485837728,-0.10980304082582876,-0.1709941886660255,-0.26705739408929335
173.0,9.0,5.499999999999999,7.602029482339814,0.2436193423234186,2.0,-0.1380933597439436,-0.08728215280831537,-0.14770776447646997,-0.28126012175499404
174.0,9.0,5.499999999999999,7.906260926312212,0.48669835198439493,2.0,-0.15407578732618937,-0.10427839424017656,-0.15586708783751516,-0.24693631761804888
175.0,9.0,5.999999999999999,7.895176128960659,0.31142673195522486,2.0,-0.12307331713838769,-0.07671592053780325,-0.13267938804969218,-0.2981909890546795
176.0,10.0,4.999999999999999,8.583674394159372,0.604180526337028,2.0,-0.1840275362762283,-0.1278750856773215,-0.16323111345437055,-0.24389980742408468
177.0,10.0,5.499999999999999,8.202741397289094,0.5021415096767053,2.0,-0.17249779999721498,-0.12123764523713253,-0.16240701083420556,-0.25767954369775836
178.0,10.0,5.499999999999999,8.530803426763008,0.42303323621797284,2.0,-0.16782814501103735,-0.11662185920006626,-0.15629174669605012,-0.23992368865705097
179.0,10.0,5.999999999999999,8.319736682276144,0.3475403408648651,2.0,-0.15537567005093347,-0.10397618675220999,-0.1507962297642161,-0.256795490341091
